loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,loan_to_value,region,security_type,status,debt_to_income,term_category
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,2.99,0.3069,7905.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,7200.0,CIB,756,EXP,55-64,to_inst,44.17562724,North,direct,0,28.0,Short-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,376500,3.99,0.3599,1860.0,not_neg,not_int,lpsm,398000.0,sb,pr,home,1U,4440.0,CRIF,514,EXP,35-44,not_inst,94.59798995,central,direct,1,45.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,296500,3.125,0.6266,7210.75,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3960.0,CRIF,717,CIB,55-64,to_inst,99.4966443,south,direct,0,40.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,8040.0,CRIF,566,CIB,25-34,not_inst,91.49590164,North,direct,1,44.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,196500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,258000.0,sb,ir,home,1U,13200.0,CRIF,726,CIB,65-74,to_inst,76.1627907,south,direct,1,39.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,3.75,0.3028,4687.5,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4620.0,CRIF,731,CIB,35-44,to_inst,41.10878661,North,direct,0,33.0,Short-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,246500,4.375,0.7377,3076.8,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,5940.0,EXP,749,CIB,35-44,not_inst,80.03246753,North,direct,0,36.0,Long-term
ncf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,4.99,0.495,6250.0,neg_amm,not_int,not_lpsm,318000.0,sb,pr,home,1U,6600.0,CIB,819,CIB,35-44,to_inst,83.80503145,south,direct,0,54.0,Long-term
cf,Joint,nopre,type2,p3,l1,nopc,b/c,336500,3.75,0.7429,5024.14,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,5040.0,CIB,695,EXP,65-74,to_inst,30.3700361,south,direct,0,40.0,Long-term
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,136500,3.75,0.7481,2579.5,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5580.0,CIB,651,CIB,55-64,to_inst,36.11111111,south,direct,0,20.0,Medium-term
cf,Female,nopre,type1,p1,l2,nopc,nob/c,266500,4.375,0.2771,1250.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,7260.0,EXP,855,CIB,35-44,to_inst,78.84615385,North,direct,0,27.0,Long-term
cf,Female,nopre,type1,p1,l1,nopc,nob/c,126500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,2100.0,EQUI,776,EXP,45-54,to_inst,0.3026315789473684,North,direct,1,39.0,Long-term
ncf,Male,pre,type1,p4,l1,nopc,nob/c,536500,4.125,0.1906,5483.5,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,5820.0,EXP,803,CIB,55-64,to_inst,94.45422535,North,direct,0,41.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.3599,1860.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,1860.0,EQUI,544,EXP,25-34,to_inst,0.5179425837320574,North,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,3.75,0.3936,3149.75,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3480.0,CRIF,829,CIB,45-54,to_inst,60.47486034,south,direct,0,44.0,Short-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2400.0,EXP,838,CIB,55-64,to_inst,62.95731707,North,direct,1,44.0,Long-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,316500,4.25,-0.1723,110.48,not_neg,int_only,not_lpsm,338000.0,sb,pr,home,1U,6840.0,EXP,801,CIB,35-44,to_inst,93.63905325,south,direct,0,39.0,Long-term
cf,Male,pre,type2,p3,l1,nopc,b/c,246500,3.99,0.96485,2269.45,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6000.0,CIB,515,CIB,55-64,to_inst,70.83333333,south,direct,1,29.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,4.0,0.0045,2535.99,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,2520.0,CRIF,767,CIB,55-64,not_inst,42.0212766,North,direct,0,41.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,86500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2100.0,CIB,529,CIB,<25,to_inst,98.29545455,North,direct,1,25.0,Short-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4560.0,EQUI,674,EXP,>74,to_inst,0.5418660287081339,south,direct,1,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,306500,2.875,-0.2083,8684.48,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,7380.0,CIB,748,CIB,45-54,to_inst,73.32535885,North,direct,0,36.0,Short-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,3.99,0.96485,2269.45,neg_amm,not_int,not_lpsm,178000.0,sb,pr,home,1U,2580.0,CIB,692,CIB,55-64,to_inst,71.06741573,south,direct,1,43.0,Long-term
cf,Female,pre,type1,p1,l1,nopc,nob/c,516500,4.625,0.5153,525.0,neg_amm,not_int,not_lpsm,648000.0,sb,pr,home,1U,9000.0,CRIF,881,CIB,25-34,to_inst,79.70679012,North,direct,0,32.0,Long-term
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,4.375,0.9284,8029.88,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,8280.0,CIB,679,EXP,45-54,to_inst,78.84615385,south,direct,0,40.0,Long-term
cf,Female,pre,type1,p4,l1,nopc,nob/c,516500,3.875,0.0195,0.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,9660.0,CRIF,612,CIB,45-54,not_inst,59.50460829,North,direct,0,21.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,386500,3.99,0.96485,1401.81,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,2U,6720.0,CRIF,587,CIB,25-34,not_inst,99.61340206,North,direct,1,56.0,Long-term
cf,Male,nopre,type2,p4,l1,nopc,b/c,296500,3.625,0.9144,0.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6600.0,CRIF,619,CIB,45-54,not_inst,90.39634146,south,direct,0,39.0,Long-term
cf,Male,pre,type1,p3,l1,nopc,nob/c,426500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,458000.0,sb,ir,home,1U,10140.0,EQUI,522,EXP,55-64,not_inst,0.9312227074235808,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,4.375,0.1842,7618.75,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3420.0,CIB,759,CIB,45-54,to_inst,71.22641509,south,direct,0,37.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,5.5,1.3017,6662.5,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,5820.0,EXP,787,EXP,>74,to_inst,64.05325444,central,direct,0,44.0,Long-term
cf,Joint,nopre,type2,p4,l1,nopc,b/c,346500,4.125,1.2387,0.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,5640.0,CIB,529,EXP,25-34,not_inst,96.7877095,North,direct,0,39.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.625,-0.1722,0.0,not_neg,int_only,not_lpsm,998000.0,sb,pr,home,1U,9060.0,CRIF,659,EXP,35-44,not_inst,59.76953908,North,direct,0,48.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.625,0.1542,4172.8,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,9300.0,CIB,857,EXP,55-64,to_inst,58.36614173,North,direct,0,24.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,606500,3.625,0.0078,0.0,not_neg,int_only,not_lpsm,998000.0,sb,pr,home,1U,11640.0,EXP,716,EXP,35-44,not_inst,60.77154309,south,direct,0,29.0,Long-term
cf,Male,nopre,type1,p1,l2,nopc,nob/c,286500,4.5,0.48975,1860.0,neg_amm,int_only,not_lpsm,298000.0,sb,pr,home,1U,3900.0,CRIF,554,CIB,45-54,to_inst,96.1409396,North,direct,1,43.0,Long-term
cf,Male,nopre,type2,p1,l1,nopc,b/c,86500,3.99,0.96485,1401.81,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,1800.0,EQUI,812,EXP,45-54,to_inst,0.2069377990430622,south,direct,1,39.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,386500,3.5,-0.0315,7650.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,5280.0,CIB,795,EXP,35-44,not_inst,90.30373832,North,direct,0,48.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,546500,3.5,-0.0522,0.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,11100.0,EXP,606,EXP,35-44,not_inst,87.02229299,south,direct,0,22.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,236500,3.99,0.3599,3953.13,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,3960.0,EQUI,544,EXP,55-64,to_inst,0.5657894736842105,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,156500,3.5,-0.1729,951.9,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,6600.0,EXP,714,EXP,45-54,to_inst,42.52717391,south,direct,1,39.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.875,0.5874,4676.61,not_neg,not_int,not_lpsm,1368000.0,sb,ir,home,1U,20880.0,CIB,826,EXP,65-74,not_inst,53.10672515,North,direct,0,47.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,316500,3.75,0.6713,4440.17,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4020.0,CIB,613,CIB,25-34,to_inst,52.05592105,south,direct,0,47.0,Medium-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.4354,682.2,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1U,8460.0,CIB,828,EXP,55-64,not_inst,69.6991404,south,direct,0,46.0,Medium-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,4.99,1.2519,3650.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7260.0,CIB,555,EXP,35-44,to_inst,75.65502183,south,direct,0,43.0,Long-term
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,3.99,-0.1322,3150.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,8940.0,EXP,517,EXP,55-64,to_inst,53.22164948,south,direct,0,28.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,296500,3.5,0.2515,3467.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,9720.0,CRIF,863,CIB,45-54,to_inst,78.43915344,North,direct,0,20.0,Short-term
cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,166500,3.5,0.5763,3330.3,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,8100.0,CRIF,690,CIB,55-64,to_inst,55.87248322,south,direct,0,26.0,Medium-term
cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,136500,3.75,1.1763,2755.22,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3720.0,CRIF,835,CIB,55-64,to_inst,86.39240506,south,direct,0,53.0,Long-term
cf,Joint,nopre,type3,p1,l2,nopc,nob/c,196500,3.875,-0.1529,1910.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,1740.0,CIB,777,EXP,65-74,not_inst,99.24242424,North,direct,0,51.0,Long-term
cf,Female,nopre,type2,p3,l1,nopc,b/c,146500,3.99,1.5919,3244.24,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,6180.0,CIB,591,CIB,55-64,to_inst,87.20238095,central,direct,0,38.0,Short-term
cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,76500,3.5,1.5687,1719.29,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2760.0,CRIF,545,CIB,65-74,to_inst,45.53571429,south,direct,0,30.0,Short-term
cf,Joint,pre,type2,p3,l1,nopc,b/c,186500,3.99,1.4416,2269.45,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3540.0,CRIF,605,EXP,35-44,to_inst,99.20212766,North,direct,0,40.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,4.625,0.1754,1002.6,neg_amm,not_int,not_lpsm,998000.0,sb,ir,home,1U,15420.0,CRIF,699,EXP,35-44,not_inst,48.74749499,North,direct,0,49.0,Long-term
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,176500,3.99,0.3599,1860.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,5040.0,EXP,898,CIB,55-64,to_inst,84.85576923,south,direct,1,47.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.875,-0.1723,6631.72,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,8400.0,EXP,511,CIB,35-44,not_inst,83.89084507,North,direct,0,36.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.3844,3716.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2940.0,CIB,512,CIB,35-44,to_inst,80.04807692,central,direct,0,21.0,Long-term
cf,Male,pre,type1,p1,l1,nopc,nob/c,526500,5.125,1.4279,627.13,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,6300.0,CIB,900,CIB,25-34,not_inst,83.83757962,North,direct,0,44.0,Long-term
cf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,316500,3.625,-0.1625,0.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6060.0,CIB,677,EXP,35-44,to_inst,99.52830189,south,direct,0,45.0,Long-term
ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,3346500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,33840.0,EQUI,538,EXP,>74,to_inst,8.00598086124402,south,direct,1,39.0,Long-term
cf,Male,pre,type1,p3,l1,nopc,nob/c,216500,3.75,0.2497,6628.89,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4260.0,CRIF,556,CIB,55-64,to_inst,68.08176101,south,direct,0,30.0,Long-term
cf,Female,nopre,type2,p3,l1,nopc,b/c,146500,3.99,1.1432,2932.43,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4980.0,CIB,806,CIB,35-44,to_inst,82.30337079,North,direct,0,26.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.5393,6050.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,6480.0,EXP,571,EXP,55-64,to_inst,81.47482014,North,direct,0,20.0,Long-term
cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,126500,4.5,1.0006,2329.8,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2340.0,CRIF,771,CIB,55-64,to_inst,85.47297297,south,direct,0,36.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,186500,4.5,0.3364,4303.13,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2340.0,CIB,694,CIB,45-54,to_inst,78.36134454,south,direct,0,51.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.5173,2691.0,not_neg,int_only,not_lpsm,348000.0,sb,pr,home,1U,10140.0,CIB,730,EXP,>74,not_inst,85.20114943,North,direct,0,37.0,Long-term
cf,Female,pre,type1,p1,l1,nopc,nob/c,406500,3.5,-0.0173,4595.0,not_neg,not_int,lpsm,508000.0,sb,pr,home,1U,7440.0,EXP,784,CIB,35-44,to_inst,80.01968504,North,direct,0,28.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,346500,3.5,0.5855,6859.5,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,12720.0,CIB,508,EXP,45-54,to_inst,80.95794393,south,direct,0,37.0,Long-term
cf,Joint,nopre,type3,p3,l1,nopc,nob/c,476500,4.25,0.632,0.0,not_neg,int_only,not_lpsm,528000.0,sb,pr,home,1U,5040.0,CRIF,874,EXP,>74,not_inst,90.24621212,central,direct,0,56.0,Long-term
ncf,Female,pre,type1,p4,l1,nopc,nob/c,186500,4.125,0.2837,3064.25,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3480.0,CIB,837,CIB,35-44,to_inst,60.55194805,North,direct,0,28.0,Long-term
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,586500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,10680.0,EQUI,750,EXP,25-34,to_inst,1.40311004784689,North,direct,1,39.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,4.875,0.6123,3515.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1U,2760.0,CIB,752,CIB,65-74,to_inst,80.96330275,North,direct,0,46.0,Long-term
cf,Female,nopre,type2,p4,l1,nopc,b/c,156500,4.125,1.037,0.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,6300.0,CRIF,881,CIB,45-54,to_inst,83.24468085,central,direct,0,39.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,496500,3.99,0.0432,25.82,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5700.0,CRIF,833,CIB,35-44,not_inst,94.03409091,North,direct,0,45.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,266500,4.5,0.8198,4922.63,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4860.0,CIB,559,CIB,55-64,to_inst,66.95979899,North,direct,0,44.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,346500,3.99,0.96485,2269.45,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6060.0,CIB,578,EXP,35-44,to_inst,89.30412371,south,direct,1,36.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,11640.0,EQUI,758,EXP,35-44,not_inst,1.6423444976076556,North,direct,1,39.0,Long-term
cf,Male,nopre,type2,p4,l1,nopc,b/c,276500,3.99,0.96485,0.0,not_neg,int_only,not_lpsm,288000.0,sb,pr,home,1U,2400.0,CRIF,866,CIB,35-44,not_inst,96.00694444,central,direct,1,34.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1117,5653.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,11760.0,CRIF,571,EXP,35-44,to_inst,44.49573864,south,direct,0,35.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,306500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,1328000.0,sb,pr,home,1U,6660.0,CRIF,660,EXP,65-74,to_inst,23.07981928,North,direct,1,41.0,Short-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,3.75,0.8127,2525.67,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,9720.0,EXP,815,EXP,45-54,to_inst,42.52717391,North,direct,0,37.0,Short-term
cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,236500,3.5,-0.1729,3468.75,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,4860.0,EXP,865,CIB,45-54,to_inst,82.11805556,south,direct,1,37.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,286500,4.25,0.1813,108.44,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,7620.0,EXP,578,CIB,35-44,not_inst,87.34756098,North,direct,0,43.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,306500,4.99,1.4111,1760.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,8640.0,CIB,900,CIB,35-44,to_inst,85.61452514,south,direct,0,26.0,Long-term
cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,476500,3.99,0.3599,1860.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,8760.0,CRIF,859,EXP,35-44,to_inst,106.3616071,south,direct,1,47.0,Long-term
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,396500,3.99,0.3182,5362.5,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,13800.0,CIB,706,EXP,55-64,to_inst,99.62311558,central,direct,0,49.0,Long-term
cf,Male,nopre,type1,p2,l1,nopc,nob/c,226500,5.0,0.686,950.0,not_neg,not_int,not_lpsm,308000.0,sb,ir,home,1U,11160.0,CRIF,888,CIB,35-44,not_inst,73.53896104,south,direct,0,39.0,Long-term
cf,Male,nopre,type1,p4,l1,nopc,nob/c,116500,3.99,0.5521,2961.88,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,4620.0,EXP,605,EXP,25-34,to_inst,69.3452381,North,direct,0,35.0,Short-term
cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,206500,4.5,0.528,2751.25,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,6600.0,CRIF,898,CIB,45-54,to_inst,90.57017544,south,direct,0,24.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,526500,3.99,0.3599,3953.13,not_neg,not_int,lpsm,668000.0,sb,pr,home,1U,2640.0,CRIF,656,CIB,35-44,not_inst,78.81736527,North,direct,1,11.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.2891,4547.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2340.0,CRIF,532,CIB,55-64,to_inst,66.00609756,south,direct,0,42.0,Long-term
cf,Female,nopre,type1,p4,l1,nopc,nob/c,516500,3.25,-0.2243,2170.705,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,10800.0,CIB,578,CIB,35-44,to_inst,86.37123746,south,direct,0,31.0,Long-term
ncf,Male,pre,type1,p1,l1,nopc,nob/c,416500,4.625,0.5537,735.0,not_neg,not_int,not_lpsm,548000.0,sb,sr,home,1U,11460.0,CRIF,876,CIB,55-64,to_inst,76.00364964,North,direct,0,21.0,Long-term
cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,406500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,12660.0,CIB,792,CIB,45-54,to_inst,81.62650602,south,direct,1,27.0,Long-term
cf,Male,nopre,type1,p1,l1,nopc,nob/c,76500,3.99,0.3599,1860.0,neg_amm,not_int,not_lpsm,278000.0,sb,pr,home,1U,1620.0,CIB,820,CIB,65-74,to_inst,27.51798561,North,direct,1,61.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,14460.0,CIB,560,CIB,45-54,to_inst,92.14015152,south,direct,1,20.0,Short-term
cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,306500,3.5,-0.1729,951.9,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,546,EXP,55-64,to_inst,0.7332535885167464,south,direct,1,39.0,Long-term
cf,Joint,nopre,type2,p1,l1,nopc,b/c,526500,4.25,1.0847,0.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7500.0,EXP,567,EXP,45-54,not_inst,97.86245353,North,direct,0,37.0,Long-term
cf,Joint,nopre,type1,p2,l1,nopc,nob/c,186500,4.56,0.7835,447.7,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3600.0,CRIF,535,EXP,55-64,not_inst,58.64779874,North,direct,0,37.0,Long-term
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,256500,4.75,0.3895,0.0,not_neg,not_int,not_lpsm,348000.0,sb,ir,home,1U,20820.0,EXP,699,EXP,45-54,not_inst,73.70689655,south,direct,0,38.0,Long-term
ncf,Joint,pre,type3,p4,l1,nopc,nob/c,516500,3.125,-0.6342,5132.62,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6840.0,EXP,589,EXP,35-44,not_inst,94.25182482,south,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.3599,3953.13,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,9360.0,EXP,814,CIB,55-64,to_inst,87.34756098,south,direct,1,45.0,Long-term
cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.4995,0.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4200.0,CIB,707,CIB,55-64,to_inst,73.53896104,North,direct,0,39.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,3.99,0.96485,2269.45,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5100.0,CRIF,566,EXP,55-64,to_inst,84.14948454,south,direct,1,51.0,Long-term
cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,356500,4.125,0.2127,8404.01,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,22620.0,CRIF,638,EXP,45-54,to_inst,76.17521368,south,direct,0,17.0,Long-term
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,4.99,0.8268,2648.75,not_neg,not_int,not_lpsm,238000.0,sb,sr,home,1U,9060.0,EXP,636,EXP,55-64,to_inst,74.15966387,North,direct,0,34.0,Long-term
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.99,0.3599,2170.705,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4800.0,EQUI,701,EXP,>74,to_inst,0.9964114832535884,south,direct,1,39.0,Long-term
cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,3.25,1.3149,3579.3,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2220.0,CIB,609,EXP,45-54,to_inst,73.73417722,south,direct,0,42.0,Short-term
cf,Joint,nopre,type3,p1,l1,nopc,nob/c,506500,3.5,-0.3641,3146.15,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,18780.0,EXP,845,EXP,35-44,not_inst,99.70472441,central,direct,0,35.0,Long-term
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.625,0.0522,2776.48,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,5880.0,CIB,635,EXP,55-64,not_inst,68.71468927,North,direct,0,39.0,Long-term
